( common_voice_ha_27010095 "Kawu na ya ba da bashin." )
( common_voice_ha_27010096 "Gaskiya cikin harkar addini ita ce hanyar tsira." )
( common_voice_ha_27010097 "Aliko na son taimakawa wasu." )
( common_voice_ha_27010098 "Jam’iyyar ku ta siyasa gaba ɗaya ta lalata." )
( common_voice_ha_27010099 "Likita ya ɗauki matsayin da ya saba, ya fuskanci Grace." )
( common_voice_ha_27010115 "Dole ne mu dakatar da wannan annoba mai hatsari." )
( common_voice_ha_27010116 "Mene ne ainihin abinda ke zuciyar ka?" )
( common_voice_ha_27010118 "A madadin gwamnati, kafofin yaɗa labaran ba su kyauta ba." )
( common_voice_ha_27010119 "ina fama da busashen tari da sanyi da majina amai da gudawa" )
( common_voice_ha_27010190 "Barka dai, mister! Kayi duk abinda zaka yi!" )
( common_voice_ha_27010191 "Shirya lokacin haɗuwar." )
( common_voice_ha_27010192 "Na si siyawa matata abin hannun zinare." )
( common_voice_ha_27010193 "bukatar sanya kariyar fuska a cikin jama’a’" )
( common_voice_ha_27010208 "Ba na so in ci gaba da zama a Boston." )
( common_voice_ha_27010214 "Ban tabbatar abun da Abdullahi yake yi na samun kuɗi." )
( common_voice_ha_27010215 "Sun share hawayensu." )
( common_voice_ha_27010241 "Na yi tunanin ku biyun kun san juna." )
( common_voice_ha_27010242 "Wanene kake tunani ne wannan mutumin?" )
( common_voice_ha_27010244 "Aliyu na jiran ɗansa ya komo gida." )
( common_voice_ha_27010271 "Zan iya cutar da shi." )
( common_voice_ha_27010277 "Harbin igwa ne ya rusa wannan cocin." )
( common_voice_ha_27010283 "Za a iya cimma buri ko a kasa a Las Begas." )
( common_voice_ha_27010284 "Ta ce ta ji sauki sosai." )
( common_voice_ha_27010299 "Kuma ka san yadda yake ji kirjina kamar zai murkushe" )
( common_voice_ha_27010301 "Me yasa ku ke kwashe-kwashen maza?" )
( common_voice_ha_27010305 "Superman za a haska wajen nuna fina-finai wannan watan." )
( common_voice_ha_27010310 "Ina ganin Aliko na da zaɓi uku." )
( common_voice_ha_27010315 "Duk da mun tabbatar da gaskiyar: ko wane lokaci yaƙi bai da amfani." )
( common_voice_ha_27010326 "Wasannin kwaikwayo wasanni ne da ɗan adam ke yinsu da kansa." )
( common_voice_ha_27010327 "Ban cika yin abu haka kawai ba." )
( common_voice_ha_27010329 "Mustapha bai saya mini abin da nake so ba." )
( common_voice_ha_27010332 "Ga abubuwan abun sha nan ka sha." )
( common_voice_ha_27010382 "Yanzu an saba da sadarwa ta talabijin da rediyo." )
( common_voice_ha_27010386 "Bai kamata ka zama kwararre kan haka ba." )
( common_voice_ha_27010388 "wane irin ciwo kake ji a kirjin ka?" )
( common_voice_ha_27010389 "Ba na tunanin Hassan zai kyale ni in yi hakan." )
( common_voice_ha_27010390 "Zata yiwu Aliyu yana yin wani abu." )
( common_voice_ha_27010406 "Bangarorin biyu sun yarda su sasanta." )
( common_voice_ha_27010407 "An faɗa mani za ku yarda ku taimaka." )
( common_voice_ha_27010411 "Jirgin ƙasan ya tsaya dai-dai rabin tsakanin tasoshin biyu." )
( common_voice_ha_27010415 "Ya sare bishiyar cikin gidansa." )
( common_voice_ha_27010438 "Bana son zama manaja." )
( common_voice_ha_27010439 "kuma tare da tarihin ciwon sukari" )
( common_voice_ha_27010440 "Wannan ruwa ƙasar dilan mai sauri ne ya faɗawa ragon karen nan ruwan ƙasa." )
( common_voice_ha_27010470 "Kar a goge allo." )
( common_voice_ha_27010473 "Matafiyan sun dakatar da jirgin kasa daga daukar wasiku." )
( common_voice_ha_27010475 "Kamar tana cikin damuwa da bacin rai." )
( common_voice_ha_27010491 "Bana jin Musa da Lare ba su san bai kamata su yi haka." )
( common_voice_ha_27010492 "Idan da ni kai ne, ba zan yi irin wannan abin ba." )
( common_voice_ha_27010494 "kun san na kamu da cutar sukari da wasu abubuwa" )
( common_voice_ha_27010495 "Wannan wane irin shirme ne!" )
( common_voice_ha_27010510 "Menene sunan jakadar?" )
( common_voice_ha_27010511 "Na fara koyon yaren China satin da ya wuce." )
( common_voice_ha_27010512 "Duk sun goyi bayan dan takarar." )
( common_voice_ha_27010513 "Jauro zai faɗawa Valantina duk abin da ya sani game da yanayin." )
( common_voice_ha_27010514 "Aliko ya nace da tafiya." )
( common_voice_ha_27016111 "Sunan malamin Ingilishi na Donald." )
( common_voice_ha_27016112 "Tana magana da Turanci." )
( common_voice_ha_27016113 "Yin mamaki kawai zaiyi kyau ta hanya yin tafiya." )
( common_voice_ha_27016120 "Na san yanayin da sakamakon zai iya haifarwa." )
( common_voice_ha_27016121 "Ina son wannan lafazi." )
( common_voice_ha_27016122 "Greece tana ɗaukar matakan tsattsauran ra'ayi don hana rushe tsarin kuɗi." )
( common_voice_ha_27016123 "Bitrus baya son ka sake yin hakan." )
( common_voice_ha_27016140 "Yadda ya ke magana ya ja hankalin mashahurun marubucin." )
( common_voice_ha_27016143 "Yawancin macizai a wannan tsibirin ba su da lahani." )
( common_voice_ha_27016144 "Ina son allon Hello Kitty." )
( common_voice_ha_27016155 "Kina son kammala wannan ko wane lokaci nan kusa?" )
( common_voice_ha_27016156 "Wannan littafin Sifanish ne." )
( common_voice_ha_27016157 "A ganin mutane da yawa, talauci abu ne mai girma: rauni ne." )
( common_voice_ha_27016158 "Wannan shine lamba mafi yawa na mutuwa a rana guda saboda kwayar cutan." )
( common_voice_ha_27016159 "Hassan bai daukar isasshen lokacin karatu." )
( common_voice_ha_27016169 "Ingancin kaya shi ne abu mafi muhimmanci fiye farashi." )
( common_voice_ha_27016170 "Haka rayuwa take." )
( common_voice_ha_27016171 "Zamu iya gyara wancan." )
( common_voice_ha_27016172 "Yanzun nan muka gama magana da ita." )
( common_voice_ha_27016199 "Cocin Katolika na adawa da kisan aure." )
( common_voice_ha_27016226 "Zainab ta ce ba ta son a tattauna maganar aiki." )
( common_voice_ha_27016227 "Daga abinda za ku iya fada, wane darasi kuka fi so?" )
( common_voice_ha_27016228 "Habibu ya faɗa mini cewa Aisha a shirye take ta yi hakan." )
( common_voice_ha_27016244 "Musa ya dawo gida don karshen mako don godiya." )
( common_voice_ha_27016246 "Tokyo zagaye take da biranen alfarma." )
( common_voice_ha_27016259 "Ta ce bata damu ba dan ta jira." )
( common_voice_ha_27016261 "Mun tsaya a Boston kwanaki uku kan hanyarmu ta zuwa Chicago." )
( common_voice_ha_27016263 "Wannan yarinyan nan ta shaida hatsarinan da karfe uku na wannan yammacin." )
( common_voice_ha_27016295 "Ba ka yi kama da mai jin haushi ba." )
( common_voice_ha_27016299 "Na tambaye su abu ɗaya." )
( common_voice_ha_27016301 "Zan iya karanta Faransanci, amma ba zan iya magana da shi ba." )
( common_voice_ha_27016328 "Da gani Mr David ya gaji." )
( common_voice_ha_27016330 "Ba zan iya zuwa yanzu ba." )
( common_voice_ha_27016339 "Wace shawara ka yanke?" )
( common_voice_ha_27016340 "kuma bayan haka kuna samun wahalar yin numfashi" )
( common_voice_ha_27016341 "Mai nuna wajen shaƙatawar ya dauke min hankali na." )
( common_voice_ha_27016342 "Rifkatu ba ta son baiwa Jalal lambar wayarta." )
( common_voice_ha_27016358 "Shi ne hotel na biyu a jerin waɗanda su ka fi." )
( common_voice_ha_27016359 "Mista Yusufl yanzu haka yana kan aiki." )
( common_voice_ha_27016360 "Bai kamata ka bar danka ya dinga abu kamar wani sakarai ba." )
( common_voice_ha_27041356 "Na san Jalal kwararren mawaki ne." )
( common_voice_ha_27041363 "Ina cikin wahala kadan." )
( common_voice_ha_27041374 "Abdullahi da Maimuna na jiranmu." )
( common_voice_ha_27041381 "An samar da kambun sarauniyar daga zinari." )
( common_voice_ha_27041385 "Tsakanin su akwai alpha mai suna 'alpaca-CoV." )
( common_voice_ha_27332793 "A wannan lokacin banbancin tsakanin mutum da dabba ba daɗi ba ragi illa suttura." )
( common_voice_ha_27332794 "Ya yi jinkiri sosai." )
( common_voice_ha_27332795 "Bana jin kun fahimce ni." )
( common_voice_ha_27468379 "Yin hakan ba shi ne abinda ya kamata a yi ba." )
( common_voice_ha_27468382 "Kin tabbatar kina lafiya?" )
( common_voice_ha_27468384 "Ni banga fatalwa ba." )
( common_voice_ha_27468385 "Bitrusa ya harbe Falmata da bindiga." )
( common_voice_ha_27785200 "Wa ya tafi tare da kai jiya?" )
( common_voice_ha_27785201 "Ni nace Yusuf da Hafsat likitoci ne?" )
( common_voice_ha_27788628 "Mustapha ya dawo a cikin Jeep kuma ya fara injin." )
( common_voice_ha_27788629 "Jarirai na son bacci da yawa." )
( common_voice_ha_27788734 "Matashiyar na fama da matsanancin ciwo, amma tana fatan samun lafiya." )
( common_voice_ha_27788736 "Baza ka zaci haka ba, ko zaka zata?" )
( common_voice_ha_27788738 "Duk da kokarin gwadawa fa zai yi da wuya ya Sami nasara." )
( common_voice_ha_27788753 "Walƙiya na iya faruwa yayin hadari." )
( common_voice_ha_27788754 "Jalala da Amsa sun shiga cikin mawuyacin hali a dangantakarsu." )
( common_voice_ha_27788755 "Musa ya ce akwai yuwuwar ya yi hakan." )
( common_voice_ha_27788910 "Ta kammala abinda ya kamata ta yi." )
( common_voice_ha_27788911 "Akalla dai kana iya fadawa Hadiza cewa ba sai tayi hakan kuma." )
( common_voice_ha_27788932 "Yana kasar waje." )
( common_voice_ha_27788933 "Ina tsammanin Yusuf yana ɓoye wani abu daga gare ni." )
( common_voice_ha_27788936 "Yana ta tafiya kan titi." )
( common_voice_ha_27789018 "Horar da zakuna yana da matukar hatsari." )
( common_voice_ha_27789019 "Kai, nan rufaffe ne." )
( common_voice_ha_27789020 "Tijjani ya mayar da kirtani zuwa ƙwallo." )
( common_voice_ha_27789021 "Kamar Jauro ba ya son yin haka, amma akwai bukatar ya yi." )
( common_voice_ha_27789022 "Bana rabuwa da tafiya ko yaushe tsakanin Italy da Afrika." )
( common_voice_ha_27789107 "Yana tsoron manta layinsa fiye da komai." )
( common_voice_ha_27789110 "Zainabtu da Ishaku na kaunar su yi wasan golf." )
( common_voice_ha_27789394 "Domin tsayawa da ƙafarsa, sai ya haɗa hannun da wasu manyan kamfanunuwa." )
( common_voice_ha_27789399 "Mutane nawa ne suka tsira?" )
( common_voice_ha_27789401 "Mun kiyaye maganarmu." )
( common_voice_ha_27789420 "An ɗauki hayar Chris domin fentin gidaje, hakan zai sa ya sami kudi." )
( common_voice_ha_27789422 "Ta zo da gudu idanunta na haske." )
( common_voice_ha_27789423 "Dole ne dai a amsa." )
( common_voice_ha_27789425 "kafin ko kuma bayan lura da mara lafiya." )
( common_voice_ha_27789434 "Babu komai nawa anan." )
( common_voice_ha_27789437 "Ƙarfin zuciya na muhimmanci wajen ci gaba." )
( common_voice_ha_27790268 "Ilimi shi ne ginshiƙin samar da kyakkyawan rubutu." )
( common_voice_ha_27790269 "Babban jami’in ya sayi injin gaske mai matukar karfi." )
( common_voice_ha_27790270 "Muna jin daɗin cewa za a shirya ofishin duk lokacin da muka shirya dawowa." )
( common_voice_ha_27790272 "Habibu gaskiya bai da wani hanya." )
( common_voice_ha_27790290 "Gaba daya abinda ya faru ya lalata dangantaka ta da malamin mu na lissafi." )
( common_voice_ha_27790293 "Dole ne ku fuskance tsoronku." )
( common_voice_ha_27790343 "An jinkirta mu a Boston." )
( common_voice_ha_27790344 "A yabo ya cancanci sumbata." )
( common_voice_ha_27790346 "Yanzu, ka bar komai ya wuce." )
( common_voice_ha_27790370 "Nasan Tijjani baiyi hakan ba, ko da yace yayi." )
( common_voice_ha_27790375 "Ji mana, nawa wannan?" )
( common_voice_ha_27790464 "Na gano kana shaye-shaye daga ƴanyatsunka." )
( common_voice_ha_27790465 "Wannan motar da ta bige ni." )
( common_voice_ha_27790472 "Akwai maganganu da yawa game da wannan auren." )
( common_voice_ha_27790513 "Fasaha ta canza kusan ko wanne fanni, ciki har da bangaren fashon." )
( common_voice_ha_27790514 "bana tunanin ina da hawan jini" )
( common_voice_ha_27790515 "Ba zai iya taimakawa ba amma yana tunaninta." )
( common_voice_ha_27791084 "Mustapha na da kokarin sakin fuska." )
( common_voice_ha_27791086 "Yawanci ina aiki da dare." )
( common_voice_ha_27791109 "Ba zan ƙara yin irin haka ba." )
( common_voice_ha_27791138 "Na gano wannan a bayan kabet." )
( common_voice_ha_27791141 "Aliko ya sha Kofi nan da nan." )
( common_voice_ha_27791163 "Ishaku ya ce ba shi da damuwa." )
( common_voice_ha_27791165 "Ko wane lokaci akwai abinda ake yi anan." )
( common_voice_ha_27791166 "Dole na fara gajiya. Ina jin bacci da zarar na gama cin abincin dare." )
( common_voice_ha_27791167 "Zan tafi Austarlia a wannan lokacin na bazara." )
( common_voice_ha_27791168 "Duk inda allura ta tafi, zaren ya tafi kuma." )
( common_voice_ha_27791186 "Bai iya barin abun shi kadai ba." )
( common_voice_ha_27791188 "Na rasa tunani na." )
( common_voice_ha_27791189 "Ba wanda ya ga Jalal a kwanakin nan." )
( common_voice_ha_27791216 "Jami'in ya yanke hukuncin zuwa ceto ma'aikacin jirgin ruwan." )
( common_voice_ha_27791220 "Ina jin zafi a kirji a nan a gaban sashin kirjina" )
( common_voice_ha_27791235 "Ba ta ji daɗin nasarar da Marilyn Monroe ta samu ba." )
( common_voice_ha_27791238 "Na cika damuwa." )
( common_voice_ha_27791288 "Hulɗar kasuwanci ta kara bunƙasa tsakanin Amurka da China." )
( common_voice_ha_27791289 "Akwai abubuwa guda biyar a kan tire, uku daga ciki sune maƙullan." )
( common_voice_ha_27791290 "Bamu bata ba." )
( common_voice_ha_27791298 "Sannu, baba! Me ka ke yi!" )
( common_voice_ha_27791300 "Ta daina shan maganinta." )
( common_voice_ha_27797571 "Wannan abun wuya ne da aka yi da kwal." )
( common_voice_ha_27797573 "Jirgin ruwan dakon kayan ya iso awanni huɗun da suka huce." )
( common_voice_ha_27797574 "Kyakkyawan kocin tamkar uba ne ga 'yan wasan sa." )
( common_voice_ha_27797575 "Na sayi kaya da yawa a shagon nan." )
( common_voice_ha_27798375 "Zamu yi hayar sanannen mai yin kwalliya don yiwa jariminmu kwalliya." )
( common_voice_ha_27798376 "Yusuf yana ƙoƙari sosai." )
( common_voice_ha_27798377 "Bani da tabbacin me za mu yi nan gaba." )
( common_voice_ha_27798442 "Ya ce shi ba me kuɗi ba ne." )
( common_voice_ha_27798444 "Habibu yace bai tabbata Hauwa tana so ta yi hakan." )
( common_voice_ha_27798491 "sannan ina jin zafi a gaban jikina anan a kirji" )
( common_voice_ha_27798829 "fada min yadda ciwon kirjin yake" )
( common_voice_ha_27798832 "Ina son na tabbatar akwai isasshe." )
( common_voice_ha_27798833 "Buga kwallon bayan boncin." )
( common_voice_ha_27798857 "Ina bukatan cokali, cokali mai yatsa, da wuka. Nagode." )
( common_voice_ha_27798859 "Ba na wani jin daɗin yin hakan." )
( common_voice_ha_27798890 "Na kasance ina kokarin lalata hanya ta cikin tsarin." )
( common_voice_ha_27798893 "Bamu ƙosa ba tukunna." )
( common_voice_ha_27798894 "Idan baka da fil ɗin maƙale kaya, to dogon fil ɗin zai iya amfani." )
( common_voice_ha_27798895 "Na tuna lokacin da nake rera waƙar nan lokaci mai tsaho." )
( common_voice_ha_27798913 "Na yi tunanin kina da sha'awar hakan." )
( common_voice_ha_27798915 "Chen malami ne." )
( common_voice_ha_27799083 "Ki danna mukunnin har sai kin ji wani ɗan sauti ya fito." )
( common_voice_ha_27799095 "Ba ni ma da saurayi." )
( common_voice_ha_27799098 "Meyasa kake fushi haka?" )
( common_voice_ha_27799253 "Zan iya gwada magana da Bitrus?" )
( common_voice_ha_27799254 "Jami ya ce baya son ya yi haka." )
( common_voice_ha_27799257 "Koda yaushe Yusuf ya ganni abu daya yake kara tambaya ta." )
( common_voice_ha_27799274 "An harbe dan sanda a bugun sa." )
( common_voice_ha_27799276 "Ta dakatar da tafiye-tafiye a birane shida na Amurka." )
( common_voice_ha_27799277 "Na zaci zaku so shi." )
( common_voice_ha_27799294 "Mustapha da Ladi na kallon Hassan." )
( common_voice_ha_27799295 "ba bu wani gwajin kawo garkuwa daga cutar." )
( common_voice_ha_27799299 "shin har yanzu kana jin ciwo a kirjinka" )
( common_voice_ha_27799345 "Idan har hakan zai zama damuwa, ka tsaya kai kaɗai." )
( common_voice_ha_27817462 "Bitrus ya san ba zai yi nasara ba." )
( common_voice_ha_28388287 "Abdullahi da Habiba na ƙaunar juna." )
( common_voice_ha_28388289 "Bai kamata Ibrahim ya jefi maguna da dutsuna ba." )
( common_voice_ha_28388294 "Bugu da kari, zamu ɗauki karin ayyukan sa ido." )
( common_voice_ha_28388296 "Baka taba zuwa Paris ba?" )
( common_voice_ha_28388297 "Wata kila Aliyu ya fita." )
( common_voice_ha_28388333 "Goerge ya sami zaki ni kuma na sami teddy bear." )
( common_voice_ha_28388334 "Wata rana zaka yi da na sani." )
( common_voice_ha_28388336 "Sai da muka zagaye dukkan kasar." )
( common_voice_ha_28388434 "Yanzu zan je na yi magana da su." )
( common_voice_ha_28388443 "Mambobin ƙungiyar sun kai talatin." )
( common_voice_ha_28391536 "Bazan iya jinkiri ba yau." )
( common_voice_ha_28391540 "Sara 'yar asalin kasar india." )
( common_voice_ha_28391541 "Ibrahim ya aikata laifuka, amma ba a taɓa yanke masa hukunci ba." )
( common_voice_ha_28391542 "Igiyar tekun ta kaɗa kwale-kwalen da suke ciki." )
( common_voice_ha_28391573 "Babangida na ta jiran wannan." )
( common_voice_ha_28391575 "Na koma dai-dai da shi." )
( common_voice_ha_28391576 "Anne Shirley, me kuka yi wa gashinku? Me yasa, kore ne!" )
( common_voice_ha_28391578 "Suna yawan son canza abubuwa a kantin nan." )
( common_voice_ha_28391598 "Rukunin jinin O positive ya fi yawa." )
( common_voice_ha_28391602 "Ba ku sani ba?" )
( common_voice_ha_28391603 "A wasu hanyoyi, akwai hadarin samun keɓe wani wuri a hanya." )
( common_voice_ha_28394367 "Gaskiya halayyarsa ta ban mamaki." )
