( common_voice_ha_26797667 "Zaka iya kasancewa tare da mu idan kana so." )
( common_voice_ha_26797728 "Da gaske zai yiwu?" )
( common_voice_ha_26797730 "Tsahon shekaru da dama sai ya ci shinkafa sau biyu kullum." )
( common_voice_ha_26797735 "Ɗan sandan ya lallaɓa ta baya ya damƙe mai laifin." )
( common_voice_ha_26797738 "Margret ba ta san abinda ta yi ba dai-dai ba ne." )
( common_voice_ha_26797822 "Kwararrun marubutan ba su da kudin shiga na yau da kullun." )
( common_voice_ha_26797823 "Mota ta bata da wajen zama a baya." )
( common_voice_ha_26797824 "Salmon ya hau kogin kuma ya sanya ƙoshinsu a cikin yashi." )
( common_voice_ha_26797825 "Ba na so in zauna a can." )
( common_voice_ha_26797826 "Ta yaya za ka jure zama da su?" )
( common_voice_ha_26797890 "Jirgin London express ya nufo tashar cikin ƙugi." )
( common_voice_ha_26797891 "Bana ganin dacewar yara su sha giya." )
( common_voice_ha_26797893 "Rayuwar ta yiwa Mustapha wahala." )
( common_voice_ha_26797894 "Azaban yasa ya furta laifukan da bai yi ba." )
( common_voice_ha_26797896 "Ta yi mugun sabo da karatun littafan Jauro Potter." )
( common_voice_ha_26798037 "Na yanke shawarar tsayawa a soyayyar. Ba za a a iya jure tsana ba." )
( common_voice_ha_26798041 "Tsuntsaye biyu sun gina sheƙa ba tare da neman izini ba." )
( common_voice_ha_26798043 "Suna samun kudin kashewa ne ta hanyar karɓa da sayar da tsohuwar jarida." )
( common_voice_ha_26798048 "Har yanzu ban kusa gama wannan ba." )
( common_voice_ha_26798051 "Don ba shi mamaki a ranar haihuwarsa, Na shirya kyakkyawan keken." )
( common_voice_ha_26798168 "Aikin na da wahala, amma duk da haka Bitrus na son ya yi." )
( common_voice_ha_26798171 "Da yawa cikin masana sunyi kokarin gano lissafa adadin na wani bangaren al’umma." )
( common_voice_ha_26798173 "Abun ya burge Ibrahimu." )
( common_voice_ha_26798176 "Ina matuƙar kewarka." )
( common_voice_ha_26798177 "Na san Hassan bai san ina son yin haka ba." )
( common_voice_ha_26798211 "Idan kuna son yin wannan, sai kun tsallake takobi tare dani." )
( common_voice_ha_26798213 "Canza-canzan mulki nada babban tasiri akan tattalin arzikin siyasa na kasa da kasa." )
( common_voice_ha_26798215 "Za ku amince da waɗannan sharuɗɗan?" )
( common_voice_ha_26798216 "Wannan bas din na iya daukar fasinjoji hamsin." )
( common_voice_ha_26798218 "Dilan ya kaiwa ragon hari." )
( common_voice_ha_26798281 "Ina fatan zan sami dan taimako." )
( common_voice_ha_26798285 "Da gaske Yusuf yaci caca?" )
( common_voice_ha_26798287 "Da suna da wata matsala, za mu ji labari." )
( common_voice_ha_26798289 "Za ku iya faɗa miniabinda ku ke bukata?" )
( common_voice_ha_26798332 "Kada a ga waɗannan canje-canje a matsayin barin aiki gaba ɗaya da takalifi." )
( common_voice_ha_26798333 "Ishaku ya bani labarin dariya." )
( common_voice_ha_26798334 "Ya kamata ka daina shan giya." )
( common_voice_ha_26798335 "Jirgin da muka hau na da gudu sosai." )
( common_voice_ha_26798336 "Na fadawa Jauro baza mu sake irin haka ba?" )
( common_voice_ha_26798392 "Nagode da yadda ka ƙona mini riga ta da sigarin ka." )
( common_voice_ha_26798393 "Tafkin English ne ya raba tsakanin Birtaniya da Europe." )
( common_voice_ha_26798394 "Kana bani kunya." )
( common_voice_ha_26798395 "Ba komai a hannuna." )
( common_voice_ha_26798396 "Ka zuba soyayyen dankalin a kwano. Kar ka ci daga cikin jaka." )
( common_voice_ha_26798442 "Daliban sun ga jarrabawar karshe ta zama iska ce." )
( common_voice_ha_26798444 "Mamana tana aiki a yanzu." )
( common_voice_ha_26798445 "Na gode da kyautar kati mai kyau da ka aiko mini." )
( common_voice_ha_26798446 "Zulai na da ƙarfin hali, ko ba haka ba?" )
( common_voice_ha_26798542 "mafiya wan jirage na bada daman soke htu ko chaja farashin." )
( common_voice_ha_26798543 "Ina mamakin idan Musa bai da kudi da gaske." )
( common_voice_ha_26798544 "Ba'a yi ba a baya." )
( common_voice_ha_26798545 "Ku sassauta kawai." )
( common_voice_ha_26802531 "Ina sa ran a biya ni wannan aikin gobe." )
( common_voice_ha_26802533 "Soyayya za ta iya sa maza su rasa ransu sabida masoyansu." )
( common_voice_ha_26802534 "Na ji daɗin hakan da kuka yi, sarauniyar ta ƙara faɗa, cikin tattausan harshe." )
( common_voice_ha_26802536 "Za mu jira har duhu ya yi." )
( common_voice_ha_26802539 "Abin takaici, babana ba zai ci gaba da zama cikin rukunin ba." )
( common_voice_ha_26802660 "Koyaya, wannan ya bambanta dangane da zafi da zazzabi." )
( common_voice_ha_26802661 "An yiwa littafin nan ciniki mai kyau." )
( common_voice_ha_26802662 "Ta naɗe kyautar cikin farar takarda sannan ta saka jan maɗauri a sama." )
( common_voice_ha_26802664 "Shi ne Mr. Right ɗina." )
( common_voice_ha_26802666 "Ba wanda ya yi zaton Aliko ya san ainihin abin da ya faru." )
( common_voice_ha_26802756 "Abdullahi ya san Hafsat ba lallai ta yi kuka ba." )
( common_voice_ha_26802758 "Wannan ce kwamfutar da na ke fada maka." )
( common_voice_ha_26802759 "Kamar dai duk abinda ya taɓa sai ya zama alkhairi." )
( common_voice_ha_26802761 "Ba na tsammanin Jalal zai yi hakan gobe." )
( common_voice_ha_26802762 "Likita me ka ke tunani kan hakan?" )
( common_voice_ha_26802851 "Habibu ya fadawa Hadiza kar ya ji tsoron yin hakan." )
( common_voice_ha_26802854 "Baza ki iya shawo kan Jami ba." )
( common_voice_ha_26802857 "Jiya da safe na ga Mr. Carter." )
( common_voice_ha_26802860 "Ban fara nazarin Faransanci ba har sai da na cika shekara talatin." )
( common_voice_ha_26802862 "Na zauna da kakana makon jiya." )
( common_voice_ha_26802992 "Akwai wajen kowa da kowa." )
( common_voice_ha_26802993 "Ba tsammani, Jalal ya dafe ƙirjinsa cikin ciwo." )
( common_voice_ha_26802994 "nuna min a wannan hoton inda kake jin zafin" )
( common_voice_ha_26802995 "Karku gwada yin abubuwa biyu a lokaci guda." )
( common_voice_ha_26802996 "Ina son na san me ya sa ba kya son Hassan." )
( common_voice_ha_26803196 "Yi hakuri, amma ina son zuwa wajen motsa jiki." )
( common_voice_ha_26803198 "Aliko ya faɗa ruwa." )
( common_voice_ha_26803200 "Ya tsaya mai kauri kamar karta akan masifa." )
( common_voice_ha_26803201 "Ina son sunan Bella, yana nufin kyakkyawa, daidai ne?" )
( common_voice_ha_26803202 "Mu’amalar kwayar cuta daga inda take zama da kuma na yadda take bazuwa." )
( common_voice_ha_26803312 "Kuɗi ba komai bane." )
( common_voice_ha_26803315 "A cikin ƙasashe da yawa akwai ƙarancin wanke hannuwa da sabulu." )
( common_voice_ha_26803316 "Ka aikata wannan kuskuren sabida wani dalili, ko ba haka ba?" )
( common_voice_ha_26803319 "Me ya ke sa ki rashin samun lokaci?" )
( common_voice_ha_26803320 "Daga ina ka ke a Canada?" )
( common_voice_ha_26803414 "Japan na tsammanin taka muhimmiyar rawa a gamayyar ƙasashen duniya." )
( common_voice_ha_26803416 "Kawai ka saka 'R' a ƙarshe. Yanzu kana da sabon shafin yanar gizo!" )
( common_voice_ha_26803417 "Tashin hankali ya hana ni bacci duk tsahon dare." )
( common_voice_ha_26803420 "Wannene aka fi sani?" )
( common_voice_ha_26803421 "A ƙarshen tsaunin, akwai furanni masu ban sha'awa." )
( common_voice_ha_26803512 "An dakatar da yawancin ɗaliban sakamakon rashin kayan makaranta." )
( common_voice_ha_26803513 "Ta haƙura da komai sabida ta kula yaranta." )
( common_voice_ha_26803514 "Bana son na zamo sirrin ki." )
( common_voice_ha_26803515 "Yanzu dai ki je ki huta. Aiki ba ya jira." )
( common_voice_ha_26803516 "Jarumin zai taka rawar mutane biyar a kasa da rabin awa." )
( common_voice_ha_26803574 "Jami ya fada mini yana son na zo gobe da yamma." )
( common_voice_ha_26803575 "Babangida ya yi nasara kan rashin samun daidaito." )
( common_voice_ha_26803577 "Kakan mu na miji ya faɗi a kan matakala kuma ya ji rauni sosai." )
( common_voice_ha_26803578 "Meyasa ki ke son zaman Austaralia?" )
( common_voice_ha_26803640 "Jami ta ce shi zai yi maka." )
( common_voice_ha_26803641 "Aliko bai san Hauwa na asibiti ba." )
( common_voice_ha_26803643 "Ya rasa takalminsa na dama." )
( common_voice_ha_26803644 "Shine Mr. Brown, shugaban kwamitin." )
( common_voice_ha_26803647 "Mai ziyarar ya tafi mintuna biya kafin ka zo." )
( common_voice_ha_26803702 "Mutane da yawa suna neman abin da za su rufe kansu." )
( common_voice_ha_26803703 "Digon tawada na iya sa mutum miliyan tunani." )
( common_voice_ha_26803704 "Ya tattara dukkan ƙarfinsa domin harba kibiyar dake cikin baka zuwa nesa." )
( common_voice_ha_26803705 "Lare ta gargaɗe ni, amma ban saurare ta ba." )
( common_voice_ha_26803707 "Mu je cin abinci da dare!" )
( common_voice_ha_26803797 "Ba na tsammanin za ku iya yin hakan." )
( common_voice_ha_26803799 "Kana ganin ya zama dole?" )
( common_voice_ha_26803802 "Duk da haka, wasu masana ba su da bege ba." )
( common_voice_ha_26803806 "Farfesan da naci abincin rana da shi sunansa Bitrus." )
( common_voice_ha_26803810 "Wani mayafin shuɗi ya rufe shi." )
( common_voice_ha_26804334 "Idan za ku nemi afuwa, ba da jimawa ba zai fi kyau." )
( common_voice_ha_26804335 "Makel Jakson shine ya fi fice a waƙa cikin ƙasar Amurka." )
( common_voice_ha_26804336 "Yusuf da Amsatu sun ce sun tuna yadda suka ga Tijjani na yin hakan." )
( common_voice_ha_26804337 "kuma faɗa min waɗanne alamomin cuta ka ke da su yanzu?" )
( common_voice_ha_26804338 "Har yanzu ina tuna abubuwa da dama na makarantarmu." )
( common_voice_ha_26804395 "Tana jin dadin kallon finafinan abin tsoro." )
( common_voice_ha_26804396 "Mustapha ya ɗauki abinci don abincin dare." )
( common_voice_ha_26804398 "Na iya sayen shi?" )
( common_voice_ha_26804399 "Bitrus zai kasance a Boston gobe dai-dai wannan lokacin." )
( common_voice_ha_26804400 "Kana bada rahoton laifuka?" )
( common_voice_ha_26804451 "An fi saninsa da a Ingilishi da Sarki Aliyu." )
( common_voice_ha_26804452 "Habibua ba shine ya aro mota ta ba." )
( common_voice_ha_26804453 "Ya shiga wani babban zamba." )
( common_voice_ha_26804454 "Shi mai son Stephen King ne da gaske." )
( common_voice_ha_26804455 "Na rasa rigar da zan zaɓa; tsakanin wannan jar da koriya." )
( common_voice_ha_26804555 "Bana son cin irin abincin da Cherlie ke son ci." )
( common_voice_ha_26804556 "kuma ko kuna jin wasu alamomin wadanan tare da ciwon kirjin ka" )
( common_voice_ha_26804557 "Hadari ya taso kafin na je tasha." )
( common_voice_ha_26804559 "Ya bawa talakar matar biredi kaɗan da kuma ƙarin dala biyar." )
( common_voice_ha_26804560 "Habibu da Lami ba masu kudi ba ne kamar yadda mutane ke tunani." )
( common_voice_ha_26804616 "Ya kamata ka tambaye shi." )
( common_voice_ha_26804618 "Aliyu ya sanya tsinken gam a bakinsa." )
( common_voice_ha_26804619 "Ina da wajen zama." )
( common_voice_ha_26804621 "Mun yi gumi a cikin zafi." )
( common_voice_ha_26804623 "Ko za ka iya ƙunshe kyautar?" )
( common_voice_ha_26804678 "Ina mamakin ko zan iya wannan." )
( common_voice_ha_26804680 "Mutum biyu za su iya wannan wasan." )
( common_voice_ha_26804681 "Zai fi idan har Habibu ya zauna a Boston." )
( common_voice_ha_26804682 "kuma kuna da zazzabi yanzu" )
( common_voice_ha_26804683 "Kowace yarinya a cikin aji na ƙaunar Aliyu." )
( common_voice_ha_26804719 "Wane shiri kake ganin zai fi?" )
( common_voice_ha_26804721 "Wannan ya lalace." )
( common_voice_ha_26804723 "Za ka iya faɗa min game da su?" )
( common_voice_ha_26804724 "Yusuf ya yi mamakin yadda Hafsat ta canza da yawa." )
( common_voice_ha_26804725 "Ni da Jami muna tura wa juna sako ko da yaushe." )
( common_voice_ha_26804802 "Kun sanya caca a wasan?" )
( common_voice_ha_26804805 "Tsawon yaushe kake bukata ka koyi harshen Jamusanci?" )
( common_voice_ha_26804806 "Kowanne mai amfani zai iya duba matsayin masu amfani guda uku." )
( common_voice_ha_26804808 "Ka ajiye in da baza agani ba." )
( common_voice_ha_26804809 "Dayawa na duban yiwuwar rushewan tattalin arziki." )
( common_voice_ha_26804896 "Farin ciki ba shi ne hujjar ba hasashe ne." )
( common_voice_ha_26804899 "Hankaka na da ban tsoro." )
( common_voice_ha_26804900 "Jalal dai bai gamsu da sakamakon ba." )
( common_voice_ha_26804901 "Na gani!" )
( common_voice_ha_26804904 "Falmata ta ce da ni za ta yi hakan, idan ni ma na yi." )
( common_voice_ha_26805002 "Lallodar na iya ɗaga tan ashirin na kankare." )
( common_voice_ha_26805005 "Ibrahim ya faɗi a ƙasa ya karya haƙarƙai uku." )
( common_voice_ha_26805007 "Yin amfani da magungunan steroids na iya tsanantar sakamako." )
( common_voice_ha_26805008 "Muna fatan wani abu mai kyau zai faru." )
( common_voice_ha_26805010 "Shi kam maƙaryaci ne." )
( common_voice_ha_26805087 "Ibrahim ya koma San Diego." )
( common_voice_ha_26805088 "Ba mamaki na tsufa, amma ba na shirme." )
( common_voice_ha_26805089 "Yan-Adam suna kamuwa da kwayar cutar ta fannin yanka da cin naman dabba." )
( common_voice_ha_26805091 "Habibu ya kasance mai kirki da taimako." )
( common_voice_ha_26806915 "An samo wannan tsakanin yatsa da babban yatsa." )
( common_voice_ha_26806916 "Me kake da niyar yi?" )
( common_voice_ha_26806917 "Ka bar saƙonka da zarar ka ji alama." )
( common_voice_ha_26806918 "An sanya ta kula da aikin, duk da cewar ba ta da kwarewar shugabanci." )
( common_voice_ha_26806919 "Idan kuka yi ihu daga saman dutse, zaku iya jin sautin muryarku." )
( common_voice_ha_26806976 "Zo mu je tare." )
( common_voice_ha_26806977 "Idan na ga Hassan da Maimunatu, zan gaya musu kuna nemansu." )
( common_voice_ha_26806978 "Bitrus da Hauwa basu cika amfani da wayoyinsu ba." )
( common_voice_ha_26807034 "Hassan ya yanke hukuncin rubuta takardar ƙorafi kan maƙwabcinsa." )
( common_voice_ha_26807038 "Kina jina a ranki?" )
( common_voice_ha_26807042 "Ya kamata Musa ya yi haka sati mai zuwa." )
( common_voice_ha_26807044 "kuna dauke da wani cuta mai tsanani damuwar asibiti kammar ciwon sukari?" )
( common_voice_ha_26807045 "Ina da wasu tambayoyi da zan miki." )
( common_voice_ha_26807075 "Zulaitu ta ce ba ta tunanin ya kamata Yakubu ya yi haka a waje." )
( common_voice_ha_26807076 "Na tuna shekarar da ya sami aiki." )
( common_voice_ha_26807077 "Aisha na alfahari da kanta." )
( common_voice_ha_26807079 "Allah yana nan ko ina." )
( common_voice_ha_26807080 "Na san Bitrus ya san bai kamata ya yi hakan ba." )
( common_voice_ha_26807115 "Ba na komai sai aiki." )
( common_voice_ha_26807118 "Hauwa ta ce bata san wajenda ya kamata ta ajiye motar ta ba." )
( common_voice_ha_26807119 "Zan zo wajenka gobe." )
( common_voice_ha_26807121 "Rangadin zai kai za a gudanar a kowanne tsibirin biyar." )
( common_voice_ha_26807123 "Jauroa na zaune shi kaɗai cikin rumfa, yana cin abincin rana." )
( common_voice_ha_26807152 "Tuffar ta fara ruɓewa." )
( common_voice_ha_26807154 "Ko Tijjani ko Falmata ba wanda ya sayi yawancin abinda suke bukata." )
( common_voice_ha_26807157 "Gudanar da dynamite yana da haɗari." )
( common_voice_ha_26807160 "Ban san me ya ke damun Jami ba." )
( common_voice_ha_26807162 "Mene ne idan ka yi?" )
( common_voice_ha_26807192 "Mafarautan sun kama hanya kafin asuba." )
( common_voice_ha_26807195 "Kamfanin ba za su iya jure canje-canje ba zato ba tsammani." )
( common_voice_ha_26807198 "Aliyu injiniyan kwamfuta ne." )
( common_voice_ha_26807199 "Ina son chess." )
( common_voice_ha_26807200 "Ba a unguwarmu ne ya ke zama ba." )
( common_voice_ha_26807253 "Yayi karaji, kuma a hankali jirgin ruwan ya fara ficewa daga tashar jiragen ruwa." )
( common_voice_ha_26807255 "Ya kamata Musa ya yi hakan anan." )
( common_voice_ha_26807256 "Babban rashi!" )
( common_voice_ha_26807257 "Karin wannan lokacin ya kara rage shirin nauyin aiki da matsi a faɗin kungiyar." )
( common_voice_ha_26807258 "Tijjani ya ke bai yanke shawarar abinda ya kamata ya yi ba har yanzu." )
( common_voice_ha_26807308 "Idan motata ta sami matsala zan je a bus." )
( common_voice_ha_26807311 "Mataki na gaba shi ne shiga makarantar koyon fasaha." )
( common_voice_ha_26807312 "Sun baiwa Anderson ƙaramin saƙo." )
( common_voice_ha_26807315 "Duk waƙar da aka yi da Faransanci na jefa ni cikin jaraba." )
( common_voice_ha_26807354 "Wannan abin al'ajabi ne! Link ɗin yana aiki!" )
( common_voice_ha_26807355 "Idan ya yi karatu da kyau zai iya cinye jarabawar." )
( common_voice_ha_26807356 "Sally ta kira Mr Tailor." )
